id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,present
6795,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Timberland Men Vintage Rugged Green Shirt,6795.jpg,True
7647,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Ducati One Ups Black T-shirt,7647.jpg,True
16210,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Polo Blue TShirt,16210.jpg,True
52352,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Women Pink Nightdress,52352.jpg,True
11809,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Cotton Silk Blue Kurtas,11809.jpg,True
5110,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Wrangler Women Long Polka White Blue Black Top,5110.jpg,True
58668,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,ALayna Women Multi Coloured Kurta,58668.jpg,True
14547,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Vishudh Women Floral Print Maroon Kurtas,14547.jpg,True
41745,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt,41745.jpg,True
11035,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Jealous 21 Women Check Purple Shirt,11035.jpg,True
52160,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Femella Women Multicolour Open Back Top,52160.jpg,True
14775,Men,Apparel,Topwear,Shirts,Blue,Fall,2013.0,Formal,Arrow Men Blue Striped Shirt,14775.jpg,True
25032,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Black Puffer Jacket,25032.jpg,True
44839,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black & Green T-shirt,44839.jpg,True
2107,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Chelsea Striped Navy Shorts,2107.jpg,True
34372,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Banana Diet T-shirt,34372.jpg,True
18984,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,ADIDAS Originals Men Purple Polo T-shirt,18984.jpg,True
22217,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Little Miss Women Polka Dot Pink T-shirt,22217.jpg,True
16022,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Turtle Men Solid Khakhi Trouser,16022.jpg,True
19856,Men,Apparel,Topwear,Jackets,Olive,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Olive Jackets,19856.jpg,True
7475,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Proline Men Green Polo T-shirt,7475.jpg,True
44698,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Wills Lifestyle Women Blue Top,44698.jpg,True
32618,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Sports,Nike Men Black Jacket,32618.jpg,True
50896,Women,Apparel,Saree,Sarees,Mustard,Fall,2012.0,Ethnic,Prafful Mustard & Maroon Crepe Printed Sari,50896.jpg,True
18725,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Arrow Woman Ester Purple Sweater,18725.jpg,True
26816,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt,26816.jpg,True
29062,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Fluid Black T-shirt,29062.jpg,True
6934,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Men's Mistakes White T-shirt,6934.jpg,True
18517,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,C Vox Men Ribstop 1348 Black Jacket,18517.jpg,True
9140,Women,Apparel,Topwear,Tunics,Magenta,Fall,2011.0,Casual,Scullers For Her Women Viscose Tunics Magenta Tunics,9140.jpg,True
12811,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Dri-Fit Black Track Pants,12811.jpg,True
6108,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Men's Benetton Football Grey T-shirt,6108.jpg,True
37158,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top,37158.jpg,True
59127,Men,Apparel,Topwear,Jackets,Brown,Summer,2012.0,Casual,Just Natural Men Brown Jacket,59127.jpg,True
18173,Girls,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,Doodle Kids Girls Layer Magenta Top,18173.jpg,True
17907,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Nike Men Sptcas Black Sweatshirt,17907.jpg,True
58491,Women,Apparel,Bottomwear,Shorts,Olive,Fall,2012.0,Casual,Tonga Women Olive Shorts,58491.jpg,True
24917,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Men White Printed T-shirt,24917.jpg,True
38574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey Track Pants,38574.jpg,True
52399,Women,Apparel,Loungewear and Nightwear,Nightdress,Orange,Winter,2015.0,Casual,Red Rose Women Orange Nightdress,52399.jpg,True
4835,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Sports,ADIDAS Men's Woven Steel Track Pant,4835.jpg,True
48431,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black Striped T-shirt,48431.jpg,True
2138,Men,Apparel,Topwear,Shirts,Green,Spring,2011.0,Casual,Basics Men Green & Cream Slim Fit Shirt,2138.jpg,True
8402,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Ab Gr Tee 2 Black T-Shirts,8402.jpg,True
16821,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Little Miss Women Printed Purple T-shirt,16821.jpg,True
19055,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Aurelia Women Solid Black Kurta,19055.jpg,True
6598,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Spykar Women Round Neck Blue Top,6598.jpg,True
28712,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,W Women Printed Blue Kurta,28712.jpg,True
22228,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Little Miss Women Sunshine Yellow T-shirt,22228.jpg,True
25831,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women Printed White Kurta,25831.jpg,True
15698,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Black coffee Men Micheal Blue Slim Fit Shirt,15698.jpg,True
32886,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Allen Solly Woman Printed Peach Top,32886.jpg,True
33954,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Clima Blue Polo T-shirt,33954.jpg,True
52963,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Printed Red Sari,52963.jpg,True
39452,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Diva Women Printed Blue Kurta,39452.jpg,True
38580,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Printed Tennis White T-shirt,38580.jpg,True
33168,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Sepia Women White Top,33168.jpg,True
44806,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Spykar Women Blue T-Shirt,44806.jpg,True
58657,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,ALayna Women Green Kurta,58657.jpg,True
34943,Women,Apparel,Topwear,Dupatta,Cream,Summer,2012.0,Ethnic,Fabindia Printed Cream Cotton Silk Dupatta,34943.jpg,True
35891,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Jungle Book Boys Ponya 11 Yellow T-shirt,35891.jpg,True
28520,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Breakline Grey Track Pants,28520.jpg,True
20329,Men,Apparel,Topwear,Kurtas,Black,Summer,2011.0,Ethnic,Mother Earth Men Printed Black Kurta,20329.jpg,True
14920,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mr. Men Men Music Rocks LT.Grey Tshirts,14920.jpg,True
19603,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Black T-shirt,19603.jpg,True
28978,Women,Apparel,Apparel Set,Kurta Sets,White,Summer,2012.0,Ethnic,Biba Women White Churidar Kurta with Dupatta,28978.jpg,True
13339,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Black Skirts,13339.jpg,True
28144,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,White,Summer,2016.0,Casual,Jockey SPORT Men White Shorts 9411,28144.jpg,True
17799,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Chhota Bheem Kids Boy Men Journey to Petra Orange Tshirt,17799.jpg,True
19431,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Ashland Cargo Shorts,19431.jpg,True
9988,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men As Rafa Ace T Blue T-Shirts,9988.jpg,True
58001,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women Black Printed Dress,58001.jpg,True
57049,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black A-Line Dress,57049.jpg,True
37930,Women,Apparel,Bottomwear,Skirts,Brown,Summer,2012.0,Casual,Mineral Women Brown Skirt,37930.jpg,True
38978,Men,Apparel,Topwear,Shirts,Lavender,Fall,2012.0,Formal,Arrow Men Lavender Shirt,38978.jpg,True
12845,Boys,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Ant Kids Boys Arrow Maroon Tshirts,12845.jpg,True
13997,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Sports,Nike Men Solid Blue Sweatshirts,13997.jpg,True
12079,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011.0,Ethnic,W Women Printed Yellow Kurtas,12079.jpg,True
30329,Men,Apparel,Topwear,Tshirts,Black,Fall,2012.0,Casual,Myntra Men Black Printed T-shirt,30329.jpg,True
29036,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Men Printed Green T-shirt,29036.jpg,True
47049,Women,Apparel,Bottomwear,Salwar,Purple,Fall,2012.0,Ethnic,Shree Women Red & Blue Jodhpuri Salwar,47049.jpg,True
30927,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Ethnic,Fabindia Women Red Ghera Crinkle Skirt,30927.jpg,True
13399,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Check Red Shirts,13399.jpg,True
24729,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Women Green T-shirt,24729.jpg,True
1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Casual,Tribord Mens Grey Cargo Shorts,1977.jpg,True
23168,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Printed T-shirt,23168.jpg,True
48465,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,French Connection Women Blue Dress,48465.jpg,True
23954,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Provogue Men Printed Navy Blue Shirt,23954.jpg,True
3278,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Vintage White T-shirt,3278.jpg,True
4861,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,Nike Men Arsenal Yellow Jersey,4861.jpg,True
32228,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Fabindia Women Printed Mustard Kurta,32228.jpg,True
40608,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Floral Printed Green Kurta,40608.jpg,True
11298,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Floyd Jeans,11298.jpg,True
53811,Women,Apparel,Topwear,Tunics,White,Fall,2012.0,Casual,Ayaany Women Printed White Tunic,53811.jpg,True
15638,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men AS AD Club Pique Polo Black Tshirts,15638.jpg,True
25891,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Femella Women Beige Top,25891.jpg,True
37568,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink  T-Shirt,37568.jpg,True
24943,Girls,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Kids Girls White T-shirt,24943.jpg,True
6538,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men's Training Red T-shirt,6538.jpg,True
3876,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Wrangler Men's Greensboro Raw Edge Black T-shirt,3876.jpg,True
9570,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Solid Light Blue Shirt,9570.jpg,True
49785,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2012.0,Casual,Little Miss Intimates Black Pyjama Set,49785.jpg,True
28574,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Women Try Me Purple T-shirt,28574.jpg,True
34917,Women,Apparel,Topwear,Dupatta,Blue,Summer,2012.0,Ethnic,Fabindia Blue Dupatta,34917.jpg,True
43079,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Sports,Nike Womens White Top,43079.jpg,True
48491,Women,Apparel,Topwear,Tops,Brown,Winter,2011.0,Casual,French Connection Women Brown top,48491.jpg,True
31459,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Football Black Shorts,31459.jpg,True
4895,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Darla Pink Kidswear,4895.jpg,True
5947,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black Checked Shirt,5947.jpg,True
52937,Women,Apparel,Saree,Sarees,Purple,Summer,2012.0,Ethnic,FNF Printed Purple Sari,52937.jpg,True
45980,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Printed Top,45980.jpg,True
44852,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,Puma Men Grey Melange Ferrari T-shirt,44852.jpg,True
28746,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Aurelia Women Printed Magenta Kurta,28746.jpg,True
34319,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Rodeo Red T-shirt,34319.jpg,True
3882,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Wrangler Men's University Broad Stripe Polo Green T-shirt,3882.jpg,True
19001,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Originals Women Trefoil Red Tshirt,19001.jpg,True
8456,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Jealous 21 Women Jealous Rae Green Top Green Tops,8456.jpg,True
42399,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Flying Machine Women Pink T-shirt,42399.jpg,True
33558,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Wrangler Women Candy Striped Multi Coloured T-shirt,33558.jpg,True
39062,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Arrow Sport Men Red & White Striped T-shirt,39062.jpg,True
11608,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Solid White Kurtas,11608.jpg,True
22618,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue T-shirt,22618.jpg,True
13963,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Formal,John Miller Men Stripes White Shirts,13963.jpg,True
19465,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Quiksilver Men Navy Blue Check Shirt,19465.jpg,True
6994,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011.0,Casual,Classic Polo Men's Dark Grey With Black Purple Stripes T-shirt,6994.jpg,True
54698,Women,Apparel,Topwear,Kurtas,Black,Fall,2012.0,Ethnic,Shree Women Black and White Printed Kurta,54698.jpg,True
8200,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Locomotive Men Solid Lander Black T-Shirts,8200.jpg,True
19657,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Printed T-shirt,19657.jpg,True
27158,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Mark Taylor Men White Shirt,27158.jpg,True
1983,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Women Graphic Blue T-shirt,1983.jpg,True
36218,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini Jony Girls Pink Leggings,36218.jpg,True
17150,Men,Apparel,Topwear,Jackets,Red,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Red Jacket,17150.jpg,True
18924,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Levi's Men Applique Work Red Tshirt,18924.jpg,True
3849,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Wrangler Men's Make It Your Own T-shirt,3849.jpg,True
30772,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Fabindia Men Printed Mustard Kurta,30772.jpg,True
3075,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Women's Green Flower Heart Yellow T-shirt,3075.jpg,True
44899,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Polo Neck T-shirt,44899.jpg,True
40405,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Black Dress,40405.jpg,True
15607,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Nike Men Sptcasl Grey Polo T-Shirts,15607.jpg,True
4250,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's Mirror On The Green T-shirt,4250.jpg,True
11095,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers Women Knit Black Sweaters,11095.jpg,True
56752,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Horsefly Men Charcoal T-shirt,56752.jpg,True
32217,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Fabindia Women Printed Maroon Kurta,32217.jpg,True
40637,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,40637.jpg,True
24372,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Folklore Women Purple  Kurta,24372.jpg,True
4062,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's India Is Known For Black T-shirt,4062.jpg,True
21600,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Urban Yoga Men Solid Navy Blue Track Pants,21600.jpg,True
37765,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,John Players Men Yellow Check Shirt,37765.jpg,True
23157,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Printed T-shirt,23157.jpg,True
26425,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Turtle Men Check Red Shirt,26425.jpg,True
12610,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Printed Purple Tops,12610.jpg,True
41381,Women,Apparel,Topwear,Tops,Black,Winter,2012.0,Casual,Wrangler Women Black Katie Top,41381.jpg,True
1948,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Mens Keyboard Sidebar Black Polo T-shirt,1948.jpg,True
4406,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,John Lenon Men's Working Class Hero Black T-shirt,4406.jpg,True
35456,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Doodle Boys Printed Grey T-shirt,35456.jpg,True
7283,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Beatles Men's Let It Be Faded Blue Melange T-shirt,7283.jpg,True
34584,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Tonga Women Teal Top,34584.jpg,True
47076,Women,Apparel,Bottomwear,Patiala,Black,Fall,2012.0,Ethnic,Shree Women Black Printed Patiala,47076.jpg,True
30918,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Ethnic,Fabindia Women Beige Harem Pants,30918.jpg,True
29835,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Basics Men Brown Checked Slim Fit Shirt,29835.jpg,True
26041,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men White Shirt,26041.jpg,True
46998,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Shree Women Brown Kurta,46998.jpg,True
12274,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Shirts,12274.jpg,True
30124,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Flying Machine Men Green Polo T-shirt,30124.jpg,True
46396,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & Black Check Shirt,46396.jpg,True
17534,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Solid Blue Shirt,17534.jpg,True
26273,Men,Apparel,Topwear,Tshirts,Green,Summer,2013.0,Casual,Proline Men Green Polo T-shirt,26273.jpg,True
12046,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Spykar Men Check Yellow Shirts,12046.jpg,True
3411,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's Work Hard/ Smart T-shirt,3411.jpg,True
30316,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Men Deadly Pirate Pink T-shirt,30316.jpg,True
24524,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Mother Earth Men Black Shirt,24524.jpg,True
10711,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Nike Women White Casual T-shirt,10711.jpg,True
33593,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Wrangler Men Summer Throwdown White T-shirt,33593.jpg,True
32441,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Polo T-shirt,32441.jpg,True
59970,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Mushroom Brown Dress,59970.jpg,True
37133,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Wills Lifestyle Men ClubLife Black Shirt,37133.jpg,True
20184,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Check Green Shirt,20184.jpg,True
38947,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini and Jony Girls Printed Green Top,38947.jpg,True
33755,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Vero Moda Women Green Top,33755.jpg,True
57210,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeggings,57210.jpg,True
11405,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter White T-Shirts,11405.jpg,True
20342,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,Proline Men Solid Purple Sweatshirt,20342.jpg,True
5520,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Probase Men's Away To Glory White T-shirt,5520.jpg,True
49924,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Fabindia Green Maheshwari Maheshwari Zari Saree,49924.jpg,True
16620,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Probase Men Stripes Red Shirt,16620.jpg,True
26889,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Jealous 21 Women Printed Lavender Top,26889.jpg,True
7277,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Batman Men's Logo Neon Glow Black T-shirt,7277.jpg,True
34570,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,34570.jpg,True
19668,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Printed Sweatshirt,19668.jpg,True
2705,Girls,Apparel,Dress,Dresses,Blue,Summer,2011.0,Casual,Disney Kids Girl's Blue Pooh Blouse Kidswear,2705.jpg,True
43422,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2013.0,Casual,SPYKAR Men Blue Slim Fit Jeans,43422.jpg,True
46362,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Locomotive Men Lavender And Grey Check Shirt,46362.jpg,True
